transform	maxChar	path	score	size	text
raw	600	gutenberg/1/5/5/3/15535/15535-0.txt	47151981552.00	598	The _portamento_--gliding from one note to another--is also a lovely effect. Its proper and timely application calls for good judgment and sound musical taste. A SPANISH VIOLIN "I usually play a 'Strad,' but very often turn to my beautiful 'Guillami,'" said Mr. Brown when asked about his violins. "It is an old Spanish violin, made in Barcelona, in 1728, with a tone that has a distinct Stradivarius character. In appearance it closely resembles a Guadagnini, and has often been taken for one. When the dealer of whom I bought it first showed it to me it was complete--but in four distinct pieces!
raw	600	gutenberg/1/5/5/3/15535/15535-8.txt	47151981552.00	598	The _portamento_--gliding from one note to another--is also a lovely effect. Its proper and timely application calls for good judgment and sound musical taste. A SPANISH VIOLIN "I usually play a 'Strad,' but very often turn to my beautiful 'Guillami,'" said Mr. Brown when asked about his violins. "It is an old Spanish violin, made in Barcelona, in 1728, with a tone that has a distinct Stradivarius character. In appearance it closely resembles a Guadagnini, and has often been taken for one. When the dealer of whom I bought it first showed it to me it was complete--but in four distinct pieces!
raw	600	gutenberg/1/5/5/3/15535/15535.txt	47151981552.00	598	The _portamento_--gliding from one note to another--is also a lovely effect. Its proper and timely application calls for good judgment and sound musical taste. A SPANISH VIOLIN "I usually play a 'Strad,' but very often turn to my beautiful 'Guillami,'" said Mr. Brown when asked about his violins. "It is an old Spanish violin, made in Barcelona, in 1728, with a tone that has a distinct Stradivarius character. In appearance it closely resembles a Guadagnini, and has often been taken for one. When the dealer of whom I bought it first showed it to me it was complete--but in four distinct pieces!
raw	600	gutenberg/4/3/1/0/43106/43106-0.txt	47149042549.00	600	true masculine magnanimity, had already given symptoms of having a stock of "I told you sos" in readiness for the first suitable opportunity, and had Eugenia been less preoccupied, her friend's increasingly demonstrative affection and constant reiteration of "how _very_ well she was looking," could not but have roused the girl's own suspicions. Curiously enough, in these days Eugenia seemed to turn with satisfaction to Gerald Thurston. "How very much Gerald has improved again of late," she remarked one day naively to Sydney. "For some time after he came home, I thought India had spoilt him. He
raw	600	gutenberg/4/3/1/0/43106/old/43106.txt	47149042549.00	600	true masculine magnanimity, had already given symptoms of having a stock of "I told you sos" in readiness for the first suitable opportunity, and had Eugenia been less preoccupied, her friend's increasingly demonstrative affection and constant reiteration of "how _very_ well she was looking," could not but have roused the girl's own suspicions. Curiously enough, in these days Eugenia seemed to turn with satisfaction to Gerald Thurston. "How very much Gerald has improved again of late," she remarked one day naively to Sydney. "For some time after he came home, I thought India had spoilt him. He
raw	600	gutenberg/6/9/9/3/69937/69937-0.txt	47147544120.00	597	true as human documents, have almost nothing Hellenic about them. But even in the Roman plays, so soon as there is anything that involves a distinctive difference between Rome and London Shakespeare is sure to miss it. Anachronisms in detail are of course abundantly unimportant, though a formidable list of them could be computed. In _Julius Caesar_ there are clocks that strike, and the crowd throw up their sweaty nightcaps. The arrangements of the Elizabethan stage furnish Cleopatra and Comminius with similes. Menenius is familiar with funeral knells and batteries and Galen’s prescriptions.
raw	600	gutenberg/6/9/9/3/69937/old/69937-0.txt	47147544120.00	597	true as human documents, have almost nothing Hellenic about them. But even in the Roman plays, so soon as there is anything that involves a distinctive difference between Rome and London Shakespeare is sure to miss it. Anachronisms in detail are of course abundantly unimportant, though a formidable list of them could be computed. In _Julius Caesar_ there are clocks that strike, and the crowd throw up their sweaty nightcaps. The arrangements of the Elizabethan stage furnish Cleopatra and Comminius with similes. Menenius is familiar with funeral knells and batteries and Galen’s prescriptions.
raw	600	gutenberg/1/7/8/8/17886/17886.txt	47138549216.00	598	first suspicion that his design was to gain possession of the whole property by letting the unpaid interest accumulate, but that poor Squire Eben did not know. He gave up all attempts to understand this woman's mysterious innuendoes, and took the true masculine method of departure from an uncomfortable subject at right angles, with no further ado. He opened his game-bag and held up a brace of fat partridges. "Well," he said, laughing, "I want you to see what luck I've had shooting, Mrs. Edwards. I've bagged eight of these fellows to-day." But Ann could not make a mental revolution so easily.
raw	600	gutenberg/4/1/7/9/41790/old/41790.txt	47138131649.00	595	ever so slightly. "That certainly was a beautiful charge you made over me," said he. He did not promise not to tell, however; but months afterwards, Dr. Moore learned all about it from me, and I then found that Quintus had remained silent. _CHAPTER XIX_ _A Faulty Story_ After breakfast, while Oakes gave the doctor a brief resume of our night's adventure, the two rival newspapers came out with "extras" on the recent doings. Skinner's comments were sarcastic and bitter, and, while not actually inciting to lawlessness, played upon the roused feelings of the towns-people by scathing allusions
raw	600	gutenberg/5/5/5/1/55510/55510-0.txt	47130315192.00	600	own way very prettily, I don't deny. But my Pisgah-sight's got to be took, you bet. Guess we'll do th' view in a bunch, an' toss fur lots." Leah smiled vaguely, because she was not sure of her ground, and required a translator badly. Jim had been abstruse on occasions, but this seafaring person spoke the shibboleth of a shifting population to excess. Never having met one of this breed before, she did not know how to handle him. Captain Strange was not a Muscovite diplomatist, who would call black white, or even grey, to please her; and, moreover, he appeared to be extraordinarily unsympathetic
raw	600	gutenberg/5/5/5/1/55510/old/55510-8.txt	47130315192.00	600	own way very prettily, I don't deny. But my Pisgah-sight's got to be took, you bet. Guess we'll do th' view in a bunch, an' toss fur lots." Leah smiled vaguely, because she was not sure of her ground, and required a translator badly. Jim had been abstruse on occasions, but this seafaring person spoke the shibboleth of a shifting population to excess. Never having met one of this breed before, she did not know how to handle him. Captain Strange was not a Muscovite diplomatist, who would call black white, or even grey, to please her; and, moreover, he appeared to be extraordinarily unsympathetic
raw	600	gutenberg/1/4/3/4/14348/14348-0.txt	47130080685.00	597	said things I was sure he would not have liked to hear. She hung choice insults upon his name and blistered his fair repute with calumnies. She was a geyser of invective, quiet perhaps for fifty yards, then grandly in action. "Call yourself a cowman, hey? What you ought to be is matron of a foundling asylum. Yes, sir!" This was among the least fearful of her dusty scornings. And I knew she would be addressing one Homer Gale, temporary riding boss of the Arrowhead. Indeed, Homer's slightly pleading accents were now very colourably imitated by his embittered employer: "Yes'm, Mis' Pettengill,
